"","st_icpsr_MI_rate_black","vra2_x_post1965","state","year","st_census_urban_perc"
"628",239.577850341797,1,"Georgia","1980",0.624018967151642
"629",267.093761872656,0,"Oklahoma","1980",0.672689914703369
"630",256.145965576172,0,"Florida","1980",0.842613577842712
"631",208.394560674823,1,"Alabama","1981",0.600695091485977
"632",229.099589035469,0,"Texas","1981",0.797082966566086
"633",190.101051836942,0,"Kentucky","1981",0.509653061628342
"634",282.316313558041,0,"Maryland","1981",0.804092091321945
"635",135.069274902344,1,"Louisiana","1981",0.685892754793167
"636",231.845017842096,0,"Delaware","1981",0.708757406473159
"637",93.5890824856245,0,"New Mexico","1981",0.722275102138519
"638",216.183089803618,0,"Oklahoma","1981",0.673139297962189
"639",113.740191861451,1,"Mississippi","1981",0.472945168614388
"640",303.759682733766,1,"North Carolina","1981",0.4822933614254
"641",135.689849853516,1,"Virginia","1981",0.663478624820709
"642",155.21728515625,0,"Tennessee","1981",0.604599887132645
"643",282.232055664062,1,"South Carolina","1981",0.541647410392761
"644",210.77881322652,0,"Missouri","1981",0.681853854656219
"645",117.722397824809,0,"West Virginia","1981",0.361732479929924
"646",272.339599609375,1,"Georgia","1981",0.624865025281906
"647",116.66003194558,0,"Arizona","1981",0.841983258724213
"648",278.802551269531,0,"Florida","1981",0.843121045827866
"649",245.360931396484,0,"Texas","1982",0.797703456878662
"650",391.265625,0,"Delaware","1982",0.711150777339935
"651",260.179443359375,0,"Kentucky","1982",0.510620951652527
"652",246.453216552734,1,"Alabama","1982",0.601035749912262
"653",217.451522827148,1,"South Carolina","1982",0.542183232307434
"654",227.540313720703,0,"Tennessee","1982",0.60508291721344
"655",187.18830871582,1,"Virginia","1982",0.666859412193298
"656",224.598358154297,1,"Mississippi","1982",0.472674816846848
"657",140.401996953861,0,"Arizona","1982",0.84564870595932
"658",45.1595458984375,0,"New Mexico","1982",0.72310780286789
"659",326.09521484375,1,"Georgia","1982",0.62571108341217
"660",327.686009078946,0,"Oklahoma","1982",0.673588681221008
"661",336.702850341797,1,"North Carolina","1982",0.484653997421264
"662",308.269192691873,0,"Maryland","1982",0.805107319355011
"663",140.831329345703,1,"Louisiana","1982",0.685295331478119
"664",143.421051025391,0,"West Virginia","1982",0.361696863174438
"665",236.419540405273,0,"Missouri","1982",0.682438242435455
"666",346.302093505859,0,"Florida","1982",0.843628513813019
